client_id,age,job,marital,education,credit_default,mortgage,month,day,contact_duration,number_contacts,previous_campaign_contacts,previous_outcome,cons_price_idx,euribor_three_months,campaign_outcome
4915,30,technician,married,university.degree,unknown,yes,may,2,72,3,0,nonexistent,93.994,4.858,no
4916,27,blue-collar,married,basic.9y,unknown,no,may,21,151,2,0,nonexistent,93.994,4.858,no
4917,57,services,divorced,high.school,no,yes,may,6,312,2,0,nonexistent,93.994,4.858,no
4918,38,technician,single,professional.course,unknown,no,may,7,474,2,0,nonexistent,93.994,4.858,no
4919,42,blue-collar,divorced,basic.9y,no,no,may,1,189,2,0,nonexistent,93.994,4.858,no
4920,52,services,married,high.school,no,no,may,4,91,3,0,nonexistent,93.994,4.858,no
4921,55,admin.,married,university.degree,unknown,yes,may,28,232,2,0,nonexistent,93.994,4.858,no
4922,41,technician,married,professional.course,no,yes,may,2,446,2,0,nonexistent,93.994,4.858,no
4923,38,admin.,married,high.school,no,no,may,27,153,4,0,nonexistent,93.994,4.858,no
4924,45,services,divorced,high.school,no,no,may,9,111,5,0,nonexistent,93.994,4.858,no
4925,57,services,divorced,high.school,no,yes,may,17,72,3,0,nonexistent,93.994,4.858,no
4926,53,blue-collar,married,basic.4y,unknown,no,may,9,559,2,0,nonexistent,93.994,4.858,no
4927,32,blue-collar,divorced,basic.9y,no,no,may,5,205,2,0,nonexistent,93.994,4.858,no
4928,34,services,married,high.school,unknown,yes,may,27,189,7,0,nonexistent,93.994,4.858,no
4929,43,management,married,university.degree,no,no,may,16,237,2,0,nonexistent,93.994,4.858,no
4930,31,admin.,married,high.school,no,no,may,2,230,2,0,nonexistent,93.994,4.858,no
4931,24,unemployed,single,university.degree,no,no,may,5,96,2,0,nonexistent,93.994,4.858,no
4932,53,self-employed,married,university.degree,no,yes,may,9,162,3,0,nonexistent,93.994,4.858,no
4933,32,services,married,high.school,unknown,yes,may,4,127,2,0,nonexistent,93.994,4.858,no
4934,40,blue-collar,married,basic.9y,unknown,yes,may,23,239,2,0,nonexistent,93.994,4.858,no
4935,53,admin.,single,university.degree,unknown,yes,may,12,222,5,0,nonexistent,93.994,4.858,no
4936,31,technician,married,high.school,no,yes,may,3,69,4,0,nonexistent,93.994,4.858,no
4937,36,services,single,basic.6y,unknown,yes,may,22,501,2,0,nonexistent,93.994,4.858,no
4938,56,admin.,married,university.degree,unknown,no,may,10,192,1,0,nonexistent,93.994,4.858,no
4939,42,blue-collar,divorced,basic.4y,no,yes,may,7,273,1,0,nonexistent,93.994,4.858,no
4940,49,blue-collar,married,basic.9y,no,yes,may,5,281,1,0,nonexistent,93.994,4.858,no
4941,32,admin.,single,university.degree,no,yes,may,25,175,2,0,nonexistent,93.994,4.858,no
4942,47,admin.,married,high.school,no,no,may,5,465,11,0,nonexistent,93.994,4.858,no
4943,34,blue-collar,married,basic.6y,unknown,yes,may,3,175,2,0,nonexistent,93.994,4.858,no
4944,56,technician,married,high.school,no,yes,may,19,87,14,0,nonexistent,93.994,4.858,no
4945,28,admin.,single,high.school,no,yes,may,16,292,2,0,nonexistent,93.994,4.858,no
4946,34,admin.,single,high.school,no,yes,may,29,49,1,0,nonexistent,93.994,4.858,no
4947,30,blue-collar,single,high.school,unknown,yes,may,10,198,1,0,nonexistent,93.994,4.858,no
4948,38,admin.,married,high.school,no,unknown,may,29,23,16,0,nonexistent,93.994,4.858,no
4949,39,technician,married,professional.course,no,unknown,may,12,575,2,0,nonexistent,93.994,4.858,no
4950,31,blue-collar,married,basic.6y,unknown,unknown,may,1,67,5,0,nonexistent,93.994,4.858,no
4951,29,admin.,single,university.degree,no,yes,may,10,248,3,0,nonexistent,93.994,4.858,no
4952,31,self-employed,married,university.degree,no,no,may,4,108,2,0,nonexistent,93.994,4.858,no
4953,25,self-employed,single,university.degree,no,yes,may,17,373,3,0,nonexistent,93.994,4.858,no
4954,40,services,single,university.degree,no,no,may,31,112,2,0,nonexistent,93.994,4.858,no
4955,35,blue-collar,single,basic.9y,unknown,no,may,9,395,2,0,nonexistent,93.994,4.858,no
4956,36,services,married,high.school,no,yes,may,5,229,2,0,nonexistent,93.994,4.858,no
4957,43,services,married,high.school,unknown,unknown,may,28,54,4,0,nonexistent,93.994,4.858,no
4958,49,management,married,university.degree,no,yes,may,23,135,2,0,nonexistent,93.994,4.858,no
4959,29,blue-collar,married,high.school,no,no,may,20,357,2,0,nonexistent,93.994,4.858,no
4960,38,unemployed,divorced,university.degree,no,yes,may,25,152,3,0,nonexistent,93.994,4.858,no
4961,32,blue-collar,married,basic.6y,no,no,may,3,36,2,0,nonexistent,93.994,4.858,no
4962,35,self-employed,married,university.degree,no,yes,may,14,206,3,0,nonexistent,93.994,4.858,no
4963,39,self-employed,married,basic.4y,unknown,no,may,15,389,2,0,nonexistent,93.994,4.858,no
4964,35,services,single,professional.course,unknown,no,may,11,314,2,0,nonexistent,93.994,4.858,no
4965,54,admin.,married,high.school,no,no,may,12,66,2,0,nonexistent,93.994,4.858,no
4966,35,admin.,married,university.degree,unknown,yes,may,27,86,2,0,nonexistent,93.994,4.858,no
4967,32,technician,married,professional.course,no,no,may,23,489,2,0,nonexistent,93.994,4.858,no
4968,55,technician,married,basic.6y,unknown,yes,may,28,85,4,0,nonexistent,93.994,4.858,no
4969,30,blue-collar,married,basic.9y,no,no,may,25,117,3,0,nonexistent,93.994,4.858,no
4970,50,blue-collar,divorced,basic.9y,unknown,no,may,1,832,2,0,nonexistent,93.994,4.858,no
4971,25,blue-collar,single,basic.4y,no,no,may,13,149,3,0,nonexistent,93.994,4.858,no
4972,52,management,divorced,university.degree,no,no,may,23,634,2,0,nonexistent,93.994,4.858,no
4973,43,self-employed,married,basic.9y,no,no,may,17,173,2,0,nonexistent,93.994,4.858,no
4974,38,blue-collar,married,basic.9y,no,yes,may,25,151,1,0,nonexistent,93.994,4.858,no
4975,45,admin.,married,high.school,no,yes,may,17,987,3,0,nonexistent,93.994,4.858,no
4976,33,admin.,single,university.degree,no,yes,may,10,66,13,0,nonexistent,93.994,4.858,no
4977,30,blue-collar,married,basic.9y,no,yes,may,7,139,2,0,nonexistent,93.994,4.858,no
4978,26,services,divorced,basic.6y,no,no,may,2,281,15,0,nonexistent,93.994,4.858,no
4979,51,services,married,high.school,unknown,no,may,16,132,1,0,nonexistent,93.994,4.858,no
4980,34,services,married,basic.9y,no,yes,may,29,369,2,0,nonexistent,93.994,4.858,no
4981,33,services,divorced,high.school,no,yes,may,12,88,3,0,nonexistent,93.994,4.858,no
4982,44,blue-collar,divorced,unknown,no,yes,may,11,799,1,0,nonexistent,93.994,4.858,yes
4983,43,blue-collar,married,high.school,unknown,unknown,may,28,671,3,0,nonexistent,93.994,4.858,no
4984,48,services,married,high.school,unknown,yes,may,2,397,9,0,nonexistent,93.994,4.858,no
4985,56,services,divorced,high.school,unknown,yes,may,28,935,1,0,nonexistent,93.994,4.858,no
4986,37,management,married,university.degree,no,yes,may,7,189,2,0,nonexistent,93.994,4.858,no
4987,31,blue-collar,single,basic.9y,unknown,yes,may,23,165,2,0,nonexistent,93.994,4.858,no
4988,50,blue-collar,married,basic.4y,unknown,unknown,may,11,21,3,0,nonexistent,93.994,4.858,no
4989,38,entrepreneur,married,basic.6y,no,unknown,may,4,234,2,0,nonexistent,93.994,4.858,no
4990,32,admin.,single,university.degree,no,no,may,7,81,2,0,nonexistent,93.994,4.858,no
4991,35,admin.,single,high.school,no,yes,may,1,59,2,0,nonexistent,93.994,4.858,no
4992,50,blue-collar,married,basic.4y,no,no,may,28,233,3,0,nonexistent,93.994,4.858,no
4993,33,self-employed,divorced,unknown,no,no,may,11,1161,4,0,nonexistent,93.994,4.858,no
4994,35,services,married,high.school,no,no,may,27,265,2,0,nonexistent,93.994,4.858,no
4995,36,services,single,high.school,no,no,may,16,173,3,0,nonexistent,93.994,4.858,no
4996,29,housemaid,single,high.school,no,yes,may,28,178,3,0,nonexistent,93.994,4.858,no
4997,38,services,single,basic.9y,unknown,yes,may,5,203,2,0,nonexistent,93.994,4.858,no
4998,36,services,single,high.school,no,no,may,9,45,9,0,nonexistent,93.994,4.858,no
4999,46,entrepreneur,married,professional.course,no,no,may,12,86,2,0,nonexistent,93.994,4.858,no
5000,44,unknown,married,basic.6y,no,no,may,29,254,3,0,nonexistent,93.994,4.858,no
5001,37,blue-collar,single,high.school,no,yes,may,27,131,2,0,nonexistent,93.994,4.858,no
5002,26,admin.,married,university.degree,no,no,may,23,239,4,0,nonexistent,93.994,4.858,no
5003,47,blue-collar,married,basic.6y,unknown,no,may,29,207,3,0,nonexistent,93.994,4.858,no
5004,36,blue-collar,married,high.school,unknown,no,may,30,713,4,0,nonexistent,93.994,4.858,no
5005,28,admin.,single,university.degree,no,no,may,22,165,2,0,nonexistent,93.994,4.858,no
5006,50,admin.,married,high.school,no,no,may,16,260,5,0,nonexistent,93.994,4.858,no
5007,32,blue-collar,married,basic.9y,no,no,may,27,923,3,0,nonexistent,93.994,4.858,yes
5008,54,technician,married,professional.course,no,yes,may,3,150,3,0,nonexistent,93.994,4.858,no
5009,37,services,married,basic.6y,no,no,may,27,155,4,0,nonexistent,93.994,4.858,no
5010,46,entrepreneur,married,university.degree,unknown,no,may,2,433,3,0,nonexistent,93.994,4.858,no
5011,49,admin.,divorced,high.school,no,yes,may,5,202,3,0,nonexistent,93.994,4.858,no
5012,33,services,married,high.school,unknown,no,may,11,227,3,0,nonexistent,93.994,4.858,no
5013,55,technician,married,high.school,no,no,may,10,214,3,0,nonexistent,93.994,4.858,no
5014,40,admin.,single,unknown,unknown,yes,may,23,30,12,0,nonexistent,93.994,4.858,no
5015,50,blue-collar,divorced,high.school,no,no,may,13,206,6,0,nonexistent,93.994,4.858,no
5016,36,admin.,married,university.degree,no,yes,may,25,362,5,0,nonexistent,93.994,4.858,no
5017,35,admin.,married,high.school,no,no,may,12,15,19,0,nonexistent,93.994,4.858,no
5018,39,self-employed,married,basic.4y,unknown,yes,may,5,315,3,0,nonexistent,93.994,4.858,no
5019,44,blue-collar,married,high.school,no,no,may,8,250,4,0,nonexistent,93.994,4.858,no
5020,30,technician,married,professional.course,no,no,may,2,700,3,0,nonexistent,93.994,4.858,no
5021,40,blue-collar,married,basic.6y,no,no,may,8,154,5,0,nonexistent,93.994,4.858,no
5022,29,entrepreneur,married,basic.6y,no,yes,may,10,190,5,0,nonexistent,93.994,4.858,no
5023,34,blue-collar,married,basic.6y,no,no,may,12,20,8,0,nonexistent,93.994,4.858,no
5024,47,blue-collar,married,unknown,unknown,yes,may,31,191,6,0,nonexistent,93.994,4.858,no
5025,58,admin.,divorced,university.degree,no,yes,may,21,363,6,0,nonexistent,93.994,4.858,no
5026,43,blue-collar,single,basic.4y,unknown,no,may,26,339,3,0,nonexistent,93.994,4.858,no
5027,37,services,married,high.school,no,yes,may,25,521,3,0,nonexistent,93.994,4.858,yes
5028,37,technician,married,professional.course,unknown,no,may,26,135,2,0,nonexistent,93.994,4.858,no
5029,34,admin.,single,university.degree,no,no,may,13,110,4,0,nonexistent,93.994,4.858,no
5030,36,technician,married,professional.course,no,no,may,22,142,10,0,nonexistent,93.994,4.858,no
5031,48,blue-collar,married,basic.9y,unknown,yes,may,30,173,6,0,nonexistent,93.994,4.858,no
5032,59,admin.,single,professional.course,no,no,may,11,291,4,0,nonexistent,93.994,4.858,no
5033,32,technician,married,professional.course,no,no,may,24,293,2,0,nonexistent,93.994,4.858,no
5034,28,services,married,high.school,unknown,yes,may,21,322,2,0,nonexistent,93.994,4.858,no
5035,53,unemployed,married,basic.4y,unknown,yes,may,17,339,10,0,nonexistent,93.994,4.858,no
5036,50,blue-collar,married,basic.4y,no,no,may,28,304,2,0,nonexistent,93.994,4.858,no
5037,42,blue-collar,married,basic.4y,unknown,no,may,2,526,8,0,nonexistent,93.994,4.858,no
5038,45,technician,married,high.school,no,yes,may,14,78,9,0,nonexistent,93.994,4.857,no
5039,39,admin.,single,unknown,no,no,may,19,219,4,0,nonexistent,93.994,4.857,no
5040,38,blue-collar,married,basic.4y,unknown,yes,may,9,72,5,0,nonexistent,93.994,4.857,no
5041,37,blue-collar,married,basic.4y,unknown,no,may,19,72,3,0,nonexistent,93.994,4.857,no
5042,57,blue-collar,married,basic.4y,unknown,yes,may,9,42,3,0,nonexistent,93.994,4.857,no
5043,48,blue-collar,married,basic.9y,no,no,may,25,407,14,0,nonexistent,93.994,4.857,no
5044,27,services,married,high.school,unknown,no,may,18,136,2,0,nonexistent,93.994,4.857,no
5045,38,blue-collar,single,high.school,unknown,yes,may,24,158,3,0,nonexistent,93.994,4.857,no
5046,35,blue-collar,married,basic.9y,no,yes,may,2,405,5,0,nonexistent,93.994,4.857,no
5047,46,technician,single,university.degree,no,yes,may,4,417,6,0,nonexistent,93.994,4.857,no
5048,40,blue-collar,single,unknown,unknown,yes,may,26,48,5,0,nonexistent,93.994,4.857,no
5049,38,housemaid,married,basic.6y,unknown,yes,may,15,201,2,0,nonexistent,93.994,4.857,no
5050,28,admin.,married,university.degree,no,yes,may,1,101,3,0,nonexistent,93.994,4.857,no
5051,56,blue-collar,married,basic.4y,unknown,no,may,28,214,3,0,nonexistent,93.994,4.857,no
5052,34,technician,single,professional.course,no,no,may,26,350,5,0,nonexistent,93.994,4.857,no
5053,39,admin.,married,high.school,no,yes,may,14,433,3,0,nonexistent,93.994,4.857,no
5054,37,entrepreneur,married,university.degree,no,no,may,3,253,2,0,nonexistent,93.994,4.857,no
5055,45,blue-collar,married,basic.6y,unknown,yes,may,5,329,2,0,nonexistent,93.994,4.857,no
5056,58,admin.,divorced,university.degree,no,yes,may,5,628,2,0,nonexistent,93.994,4.857,yes
5057,38,blue-collar,married,basic.6y,no,yes,may,6,110,3,0,nonexistent,93.994,4.857,no
5058,35,admin.,married,high.school,no,yes,may,2,259,9,0,nonexistent,93.994,4.857,no
5059,36,services,married,high.school,no,yes,may,19,260,3,0,nonexistent,93.994,4.857,no
5060,39,technician,divorced,professional.course,no,yes,may,8,363,2,0,nonexistent,93.994,4.857,no
5061,41,blue-collar,divorced,basic.6y,no,yes,may,7,149,1,0,nonexistent,93.994,4.857,no
5062,41,blue-collar,divorced,basic.6y,no,yes,may,19,174,1,0,nonexistent,93.994,4.857,no
5063,26,services,single,basic.9y,no,no,may,23,83,4,0,nonexistent,93.994,4.857,no
5064,54,management,married,basic.4y,no,no,may,6,92,1,0,nonexistent,93.994,4.857,no
5065,41,blue-collar,divorced,basic.6y,no,no,may,28,245,1,0,nonexistent,93.994,4.857,no
5066,45,management,married,unknown,unknown,yes,may,28,260,1,0,nonexistent,93.994,4.857,no
5067,38,admin.,divorced,high.school,no,no,may,9,346,1,0,nonexistent,93.994,4.857,no
5068,33,services,single,high.school,no,unknown,may,24,271,1,0,nonexistent,93.994,4.857,no
5069,26,blue-collar,single,high.school,no,no,may,23,203,1,0,nonexistent,93.994,4.857,no
5070,42,management,married,university.degree,no,no,may,1,206,1,0,nonexistent,93.994,4.857,no
5071,35,admin.,single,university.degree,no,yes,may,17,218,1,0,nonexistent,93.994,4.857,no
5072,41,blue-collar,married,basic.6y,unknown,yes,may,7,621,1,0,nonexistent,93.994,4.857,no
5073,35,services,married,high.school,no,no,may,1,1349,5,0,nonexistent,93.994,4.857,yes
5074,53,blue-collar,divorced,basic.4y,unknown,yes,may,25,385,1,0,nonexistent,93.994,4.857,no
5075,38,admin.,single,university.degree,unknown,no,may,7,70,5,0,nonexistent,93.994,4.857,no
5076,30,technician,single,professional.course,no,no,may,7,509,1,0,nonexistent,93.994,4.857,no
5077,57,retired,single,high.school,no,yes,may,19,128,1,0,nonexistent,93.994,4.857,no
5078,37,blue-collar,single,basic.9y,no,no,may,1,136,1,0,nonexistent,93.994,4.857,no
5079,46,admin.,divorced,high.school,no,no,may,4,132,1,0,nonexistent,93.994,4.857,no
5080,37,admin.,married,high.school,no,no,may,4,3,3,0,nonexistent,93.994,4.857,no
5081,54,blue-collar,single,basic.4y,unknown,yes,may,30,1171,1,0,nonexistent,93.994,4.857,no
5082,47,blue-collar,married,basic.4y,unknown,no,may,23,107,1,0,nonexistent,93.994,4.857,no
5083,41,management,married,university.degree,no,no,may,23,359,4,0,nonexistent,93.994,4.857,no
5084,49,technician,married,professional.course,no,no,may,2,736,2,0,nonexistent,93.994,4.857,yes
5085,51,unemployed,married,basic.9y,unknown,no,may,17,217,1,0,nonexistent,93.994,4.857,no
5086,53,admin.,married,basic.9y,no,no,may,11,121,2,0,nonexistent,93.994,4.857,no
5087,36,blue-collar,single,high.school,no,no,may,18,154,2,0,nonexistent,93.994,4.857,no
5088,55,housemaid,married,basic.4y,no,no,may,15,98,1,0,nonexistent,93.994,4.857,no
5089,47,admin.,married,high.school,no,no,may,28,189,1,0,nonexistent,93.994,4.857,no
5090,25,services,married,high.school,unknown,no,may,5,89,1,0,nonexistent,93.994,4.857,no
5091,27,blue-collar,married,basic.9y,unknown,yes,may,18,412,6,0,nonexistent,93.994,4.857,no
5092,47,blue-collar,married,basic.4y,no,yes,may,14,302,1,0,nonexistent,93.994,4.857,no
5093,36,technician,married,professional.course,unknown,no,may,6,90,1,0,nonexistent,93.994,4.857,no
5094,50,admin.,divorced,basic.9y,no,no,may,20,145,4,0,nonexistent,93.994,4.857,no
5095,53,blue-collar,married,basic.9y,no,no,may,14,203,1,0,nonexistent,93.994,4.857,no
5096,37,self-employed,married,professional.course,no,no,may,14,254,1,0,nonexistent,93.994,4.857,no
5097,36,services,single,basic.9y,unknown,no,may,28,230,1,0,nonexistent,93.994,4.857,no
5098,53,blue-collar,married,basic.9y,no,yes,may,11,373,1,0,nonexistent,93.994,4.857,no
5099,42,blue-collar,married,basic.4y,unknown,yes,may,19,72,2,0,nonexistent,93.994,4.857,no
5100,39,blue-collar,married,basic.4y,no,no,may,17,534,1,0,nonexistent,93.994,4.857,no
5101,46,entrepreneur,married,high.school,no,no,may,4,225,4,0,nonexistent,93.994,4.857,no
5102,32,services,married,high.school,unknown,yes,may,9,445,1,0,nonexistent,93.994,4.857,no
5103,28,technician,divorced,university.degree,no,no,may,1,193,2,0,nonexistent,93.994,4.857,no
5104,40,blue-collar,married,basic.9y,no,yes,may,18,76,2,0,nonexistent,93.994,4.857,no
5105,26,blue-collar,single,basic.9y,unknown,no,may,5,268,1,0,nonexistent,93.994,4.857,no
5106,30,services,single,unknown,no,no,may,31,154,1,0,nonexistent,93.994,4.857,no
5107,38,technician,married,basic.6y,unknown,no,may,9,785,1,0,nonexistent,93.994,4.857,yes
5108,37,technician,single,basic.9y,no,no,may,24,298,1,0,nonexistent,93.994,4.857,no
5109,39,self-employed,married,university.degree,no,no,may,7,286,1,0,nonexistent,93.994,4.857,no
5110,36,blue-collar,divorced,high.school,no,no,may,3,442,1,0,nonexistent,93.994,4.857,no
5111,29,admin.,married,high.school,no,no,may,3,206,1,0,nonexistent,93.994,4.857,no
5112,22,blue-collar,single,basic.6y,unknown,no,may,31,1073,1,0,nonexistent,93.994,4.857,yes
5113,49,blue-collar,married,basic.4y,unknown,yes,may,18,299,1,0,nonexistent,93.994,4.857,no
5114,31,admin.,single,university.degree,no,no,may,16,162,1,0,nonexistent,93.994,4.857,no
5115,49,blue-collar,married,basic.4y,unknown,yes,may,7,504,1,0,nonexistent,93.994,4.857,no
5116,41,blue-collar,married,basic.4y,unknown,no,may,7,488,1,0,nonexistent,93.994,4.857,no
5117,47,management,married,basic.4y,unknown,no,may,8,190,1,0,nonexistent,93.994,4.857,no
5118,47,admin.,single,university.degree,no,yes,may,16,139,1,0,nonexistent,93.994,4.857,no
5119,38,admin.,married,university.degree,no,no,may,19,124,4,0,nonexistent,93.994,4.857,no
5120,43,admin.,divorced,high.school,no,yes,may,8,425,1,0,nonexistent,93.994,4.857,no
5121,46,services,married,high.school,no,yes,may,19,290,1,0,nonexistent,93.994,4.857,no
5122,33,blue-collar,married,basic.6y,no,no,may,31,152,1,0,nonexistent,93.994,4.857,no
5123,27,blue-collar,single,basic.9y,no,yes,may,25,168,1,0,nonexistent,93.994,4.857,no
5124,53,technician,married,professional.course,unknown,yes,may,6,204,1,0,nonexistent,93.994,4.857,no
